Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,BELLA APARTMENT THE BELLA 2,700 City View Dr,,Midlothian,VA,23113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.513842,-77.698108,2025-03-18,330350,2025-03-18 02:46:05 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LOUDOUN COUNTY STERLINGCENTER2,120 Enterprise St,,Sterling,VA,20164,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.998839,-77.401937,2025-03-18,330476,2025-03-18 02:45:20 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,VICTORY POINT VICTORY,14200 Park Meadow Dr,surface parking,Chantilly,VA,20151,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.871817,-77.437343,2025-03-18,330487,2025-03-18 02:45:58 UTC,,,,2024-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1V #1,9300 Cargo Dr,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955315,-77.45228,2025-03-18,330608,2025-03-18 02:45:58 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1V #2,9300 Cargo Dr,1V#2,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955425,-77.452159,2025-03-18,330610,2025-03-18 02:46:00 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1V #3,9300 Cargo Dr,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955405,-77.452233,2025-03-18,330611,2025-03-18 02:46:00 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1V #4,9300 Cargo Dr,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955379,-77.452155,2025-03-18,330612,2025-03-18 02:46:01 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1U #1,9300 Cargo Dr,Column 1U,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955357,-77.452395,2025-03-18,330613,2025-03-18 02:46:01 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1U #2,9300 Cargo Dr,Column 1U,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955447,-77.452399,2025-03-18,330614,2025-03-18 02:46:01 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1U #3,9300 Cargo Dr,Column 1U,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.95542,-77.452459,2025-03-18,330615,2025-03-18 02:46:01 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1U #4,9300 Cargo Dr,Column 1U,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955423,-77.452425,2025-03-18,330616,2025-03-18 02:46:02 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1U #5,9300 Cargo Dr,Column 1U,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955387,-77.452446,2025-03-18,330617,2025-03-18 02:46:02 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP AD 1U #6,9300 Cargo Dr,Column 1U,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955361,-77.452388,2025-03-18,330618,2025-03-18 02:46:02 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1R #1,9300 Cargo Dr,Column 1R,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955301,-77.452597,2025-03-18,330619,2025-03-18 02:46:02 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1R #2,9300 Cargo Dr,Column 1R,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955368,-77.452523,2025-03-18,330620,2025-03-18 02:46:03 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1R #3,9300 Cargo Dr,Column 1R,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955362,-77.452515,2025-03-18,330621,2025-03-18 02:46:03 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD 1R #4,9300 Cargo Dr,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.955283,-77.452578,2025-03-18,330622,2025-03-18 02:46:03 UTC,,,,2024-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WOODLEIGH CHASE STATION 1,9805 Woodleigh Lane,,Fairfax,VA,22032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.825452,-77.288047,2025-03-18,330770,2025-03-18 02:45:01 UTC,,,,2024-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV EVSP IAD VALET # 1,44900 Saarinen Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.954194,-77.446208,2025-03-18,330814,2025-03-18 02:43:11 UTC,,,,2024-03-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EV CHARGIING FS1,255 Sterrett Dr,,Blacksburg,VA,24060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.218915,-80.41391,2025-03-18,330816,2025-03-18 02:45:43 UTC,,,,2024-03-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Verizon Comm / Hampton,5200 W Mercury Blvd,,Hampton,VA,23605,,,E,,Private,24 hours daily,,,,,,4,,,Non-Networked,,GPS,37.025439,-76.440023,2024-05-09,330970,2025-02-12 00:16:32 UTC,P,,,2017-12-21,,,,,J1772,US,,,,Privé,,private,,,RETAIL,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,CAPITAL ONE WCP5-VCS-001,15085 Capital One Dr,Deck 5,Henrico,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.628739,-77.673832,2025-03-18,331116,2025-03-18 02:46:42 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCP5-VCS-004,15085 Capital One Dr,Deck 5,Henrico,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.62874,-77.67381,2025-03-18,331117,2025-03-18 02:46:43 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCP5-VCS-002,15085 Capital One Dr,Deck 5,Henrico,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.628742,-77.67379,2025-03-18,331118,2025-03-18 02:46:43 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCP5-VCS-003,15085 Capital One Dr,Deck 5,Henrico,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.628761,-77.67381,2025-03-18,331119,2025-03-18 02:46:43 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCP5-VCS-005,15085 Capital One Dr,Deck 5,Henrico,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.628725,-77.673818,2025-03-18,331120,2025-03-18 02:46:44 UTC,,,,2024-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MARKET ST S126579,12001 Market St,Parking Garage B2 Level Ramp,Reston,VA,20190,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.958325,-77.361916,2025-03-18,331230,2025-03-18 02:46:15 UTC,,,,2024-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCCPD-VCS-003,15000 Capital One Dr,,Richmond,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.62959,-77.67519,2025-03-18,331521,2025-03-18 02:46:55 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCCPD-VCS-007,15000 Capital One Dr,,Richmond,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.629962,-77.675025,2025-03-18,331522,2025-03-18 02:46:56 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCCPD-VCS-004,15000 Capital One Dr,,Richmond,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.628795,-77.673832,2025-03-18,331523,2025-03-18 02:46:56 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL ONE WCCPD-VCS-005,15000 Capital One Dr,,Richmond,VA,23238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.628793,-77.6738,2025-03-18,331524,2025-03-18 02:46:56 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LOVETTSVILLE LTC ST 1,5 Town Center Dr,,Lovettsville,VA,20180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.274452,-77.640087,2025-03-18,331861,2025-03-18 02:47:04 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LOVETTSVILLE LTC ST 3,5 Town Center Dr,,Lovettsville,VA,20180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.274319,-77.640087,2025-03-18,331863,2025-03-18 02:47:04 UTC,,,,2024-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Dollar Tree Management, LLC - North Garage",1313 Crossways Boulevard,,Chesapeake,VA,23320,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,36.769767,-76.243748,2025-03-18,332168,2025-03-18 00:34:52 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Summit Pointe Garage 1, LLC- Parking Garage #1",580 Belaire Avenue,,Chesapeake,VA,23320,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,36.76856697529344,-76.24044142310593,2025-03-18,332172,2025-03-18 00:21:38 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Summit Pointe Block 3, LLC - Parking Garage #3",650 Belaire Avenue,,Chesapeake,VA,23320,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,36.76886181658691,-76.23900250967286,2025-03-18,332176,2025-03-18 00:58:58 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LYNX VENTURES STATION 14 DC,0 E 4th St,1-Bottom of garage,Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,37.524359,-77.436927,2025-03-18,332454,2025-03-18 02:10:44 UTC,,,,2024-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MICROSOFT IAD03 1,41720 Inclusion Ln,,Leesburg,VA,20175,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.068341,-77.559985,2025-03-18,332464,2025-03-18 02:46:10 UTC,,,,2024-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wintergarden Pacific - Parking Lot,3338 Wintergreen Drive,,Roseland,VA,22967,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,37.9213333,-78.9495556,2025-03-18,332601,2025-03-18 00:13:18 UTC,,,,2024-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LOUDOUN METRO STATION 13.5,43625 Croson lane,,Ashburn,VA,20147,,888-758-4389,E,,Public,Mon 4:00am - 12:00am; Tue 4:00am - 12:00am; Wed 4:00am - 12:00am; Thu 4:00am - 12:00am; Fri 4:00am - 12:00am; Sat 4:00am - 12:00am; Sun 4:00am - 12:00am,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.00537,-77.49298,2025-03-18,332607,2025-03-18 01:26:45 UTC,,,,2024-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Valley College Park,3445 Lee Hwy,,Weyers Cave,VA,24486,,1-888-222-6618,E,,Public,,,,,,,4,,,NOODOE,https://www.noodoe.com,GPS,38.292079,-78.93497,2025-03-18,333192,2025-03-18 04:41:23 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Washington Exotics,21826 Pacific Blvd,,Sterling,VA,20166,,1-844-226-3873,E,,Public,,,,,,,1,,,ABM,https://info.abm.com/SimplifyEV,GPS,39.0123787,-77.4369395,2025-03-18,333234,2025-03-18 04:41:31 UTC,,,,2024-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Allegiance Hospitalilty,2100 Dickens Road Suite,,Richmond,VA,23230,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,37.600240681322965,-77.51269484698908,2025-03-18,333405,2025-03-18 00:29:40 UTC,,,,2024-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COR OETM COR OETM 1,1500 East Franklin Street,,Richmond,VA,23219,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.535685,-77.429325,2025-03-18,333428,2025-03-18 02:47:39 UTC,,,,2024-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COR OETM COR OETM 2,1500 East Franklin Street,,Richmond,VA,23219,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.53565,-77.429332,2025-03-18,333430,2025-03-18 02:47:43 UTC,,,,2024-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Springfield, VA - Loisdale Road - Tesla Destination",8100 Loisdale Rd,,Springfield,VA,22150,,877-798-3752,E,,Public,,A D Debit M V,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.740249,-77.187968,2024-07-01,333476,2025-02-12 00:16:32 UTC,P,,,2024-04-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Sheehy Ford of Ashland - DCFC,11450 Washington Highway,,Ashland,VA,23005,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,37.72571697741573,-77.46829062041186,2025-03-18,333486,2025-03-18 00:47:20 UTC,,,,2023-11-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Radley Acura,5823 Columbia Pike,,Falls Church,VA,22041,,888-998-2546,E,,Public,24 hours daily,,,,,,2,2,,Blink Network,https://blinkcharging.com,GPS,38.8493682817833,-77.13129030094741,2025-03-18,333601,2025-03-18 00:48:20 UTC,,,,2024-02-16,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Vienna, VA - Tesla Destination",8400 Old Courthouse Rd,,Vienna,VA,22182,,877-798-3752,E,,Public,,A D Debit M V,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.915807,-77.235814,2024-07-01,333713,2025-02-12 00:16:32 UTC,P,,,2024-04-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Episcopal High School,1200 N Quaker Ln,,Alexandria,VA,22302,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,1,,,Non-Networked,,200-8,38.82506,-77.09393,2024-05-09,333900,2025-02-12 00:16:32 UTC,P,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,BGTCO.Net,7044 Burkes Garden Rd,,Tazewell,VA,24651,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,37.09928180000001,-81.3426418,2025-03-18,333952,2025-03-18 05:00:40 UTC,,,,2023-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wyndham at Hampton,2 Wyndham Dr,,Hampton,VA,23666,,1-917-274-7217,E,,Public,24 hours daily,,,,,,4,,,EVIUM,https://www.eviumcharging.com,GPS,37.0504159,-76.39357609999999,2025-03-18,334092,2025-03-18 05:01:01 UTC,,,,2023-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Homewood Suites Charlottesville,2036 India Rd,,Charlottesville,VA,22901,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,38.061769,-78.488648,2025-03-18,334101,2025-03-18 05:01:03 UTC,,,,2023-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Citizap,220 Webbs Mill Road,,Floyd,VA,24091,,949-945-2000,E,,Public,Mon 11:00am - 11:00pm; Tue 11:00am - 11:00pm; Wed 11:00am - 11:00pm; Thu 11:00am - 11:00pm; Fri 11:00am - 11:00pm; Sat 11:00am - 11:00pm; Sun 11:00am - 11:00pm,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,36.9183,-80.32488,2025-03-18,334120,2025-03-18 05:00:25 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Makers Rise Apartments,2311 Dulles Station Blvd,,Herndon,VA,20171,,949-945-2000,E,,Public,24 hours daily,,,,,,9,,,EVGATEWAY,https://evgateway.com,GPS,38.95855289999999,-77.4152636,2025-03-18,334134,2025-03-18 05:01:08 UTC,,,,2023-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ICON at Dulles - I Building Garage,2333 Dulles Station Blvd,,Herndon,VA,20171,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,38.956653,-77.41795479999999,2025-03-18,334135,2025-03-18 05:01:15 UTC,,,,2023-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ICON at Dulles - K Building Garage,2341 Dulles Station Blvd,,Herndon,VA,20171,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,38.95659819999999,-77.4187785,2025-03-18,334136,2025-03-18 05:01:15 UTC,,,,2023-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Swift Creek,13501 Hull Street Rd,,Midlothian,VA,23112,,866-816-7584,E,,Public,24 hours daily,,,,,,,4,,EV Connect,https://www.evconnect.com,GPS,37.411391,-77.646565,2025-03-18,334291,2025-03-18 03:49:30 UTC,,,,2024-04-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3170.80 Fairview Park Dr.,3170 Fairview Park Drive,,Falls Church,VA,22042,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,38.85988,-77.21476,2025-03-18,334361,2025-03-18 00:16:05 UTC,,,,2018-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV PUBLIC LGBG LOT A #2,1800 Lakeside Avenue,,Henrico,VA,23228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.620335,-77.470159,2025-03-18,334367,2025-03-18 02:47:41 UTC,,,,2024-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEV PUBLIC LGBG LOT A #1,1800 Lakeside Avenue,,Henrico,VA,23228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.620393,-77.470132,2025-03-18,334368,2025-03-18 02:47:41 UTC,,,,2024-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STHR HYUNDAI 2,7300 Williamson Road,,Hollins,VA,24019,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,37.347392,-79.954125,2025-03-18,334576,2025-03-18 02:48:20 UTC,,,,2024-05-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Factory,11900 Main St,,Fredericksburg,VA,22408,,540-618-5819,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,GPS,38.2792879,-77.4484495,2024-05-09,335287,2025-02-12 00:16:32 UTC,P,,,2023-11-21,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Avery Point,12000 Avery Pt Way,,Richmond,VA,23233,,804-270-8180,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,37.653191,-77.653196,2024-05-09,335320,2025-02-12 00:16:32 UTC,P,,,2024-02-15,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,BILLTALLEYFORD CH3,6280 Mechanicsville Turnpike,Back Lot,Mechanicsville,VA,23111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.619705,-77.319234,2025-03-18,335676,2025-03-18 02:48:16 UTC,,,,2024-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
